,WAR,Age
13951,0.7,22
13952,2.3,23
13953,2.6,24
13954,4.3,25
13955,5.8,26
13956,4.1,27
13957,6.9,28
13958,4.0,29
13959,5.5,30
13960,4.5,31
13961,3.2,32
13962,6.3,33
13963,5.2,34
13964,2.9,35
13965,4.7,36
13966,4.5,37
13967,3.6,38
13968,0.8,39
13969,0.3,40
13970,,
13971,0.4,26
13972,-0.8,27
13973,-0.2,28
13974,,
13975,-0.2,22
13976,-0.6,23
13977,0.0,24
13978,-0.8,25
13979,,
13980,-0.3,25
13981,0.6,26
13982,1.0,27
13983,3.3,28
13984,1.6,29
13985,-0.8,30
13986,0.8,31
13987,1.6,32
13988,1.6,33
13989,1.6,34
13990,0.9,35
13991,0.30000000000000004,36
13992,-0.3,37
13993,-0.1,38
13994,,
13995,-0.3,27
13996,,
13997,0.5,25
13998,0.1,26
13999,,
14000,0.0,23
14001,-0.1,24
14002,-0.1,25
14003,0.3,26
14004,0.5,27
14005,-0.5,28
14006,0.7,29
14007,0.4,30
14008,0.8,31
14009,0.4,32
14010,-0.09999999999999998,33
14011,0.7,34
14012,0.2,35
14013,,
14014,-0.5,26
14015,0.4,28
14016,0.0,29
14017,-0.6,30
14018,-0.2,31
14019,-0.3,32
14020,0.0,33
14021,0.6,34
14022,,
14023,-0.30000000000000004,26
14024,-0.9,27
14025,0.9,30
14026,2.3,31
14027,2.0,32
14028,1.6,33
14029,1.1,34
14030,0.4,35
14031,-0.8,36
14032,,
14033,2.3,23
14034,3.6,24
14035,,
14036,-0.1,18
14037,0.5,22
14038,0.1,23
14039,,
14040,-0.4,23
14041,-0.2,24
14042,0.2,25
14043,,
14044,,
14045,1.2,22
14046,-0.8,23
14047,-0.3,24
14048,0.0,25
14049,0.0,26
14050,1.4,27
14051,0.9,28
14052,0.2,29
14053,2.7,30
14054,1.6,31
14055,-0.8,32
14056,0.6,33
14057,0.6,34
14058,,
14059,-0.2,24
14060,1.6,25
14061,1.2,26
14062,0.0,27
14063,-1.0,28
14064,-1.1,29
14065,0.0,30
14066,1.5,31
14067,-0.5,32
14068,,
14069,0.1,22
14070,3.1,23
14071,2.7,24
14072,0.7,25
14073,2.3,26
14074,0.4,27
14075,,
14076,0.3,24
14077,,
14078,2.5,26
14079,0.09999999999999987,27
14080,0.0,30
14081,,
14082,-0.4,24
14083,-0.1,25
14084,-0.4,27
14085,-0.6000000000000001,29
14086,0.1,30
14087,-0.1,31
14088,,
14089,0.0,22
14090,0.1,23
14091,0.3,24
14092,-0.1,25
14093,-0.8,26
14094,0.0,27
14095,0.2,28
14096,-0.3,29
14097,-0.6,30
14098,0.2,31
14099,-0.7,32
14100,,
14101,0.2,30
14102,1.0,31
14103,-0.4,32
14104,,
14105,-0.2,24
14106,-0.3,25
14107,1.9,26
14108,1.4,27
14109,0.3,28
14110,1.8,29
14111,2.0,30
14112,1.1,31
14113,3.5,32
14114,2.1,33
14115,0.0,34
14116,0.5,35
14117,7.0,36
14118,2.3,37
14119,1.9,38
14120,-0.2,39
14121,,
14122,0.6,24
14123,1.1,25
14124,0.2,26
14125,0.7,27
14126,4.8,28
14127,3.5,29
14128,4.3,30
14129,3.7,31
14130,1.7,32
14131,2.7,33
14132,4.0,34
14133,1.3,35
14134,-0.7999999999999999,36
14135,,
14136,0.0,22
14137,,
14138,-0.2,27
14139,,
14140,0.0,23
14141,-0.2,25
14142,,
14143,-0.8,23
14144,-0.3,24
14145,-0.1,25
14146,0.5,27
14147,0.2,28
14148,-0.5,29
14149,-0.1,32
14150,0.2,34
14151,0.1,35
14152,,
14153,0.0,23
14154,-0.1,24
14155,0.0,25
14156,-0.3,27
14157,0.1,29
14158,0.1,30
14159,-0.7,31
14160,-0.5,32
14161,0.0,33
14162,0.5,35
14163,1.0,36
14164,,
14165,-0.1,24
14166,-0.4,25
14167,-0.3,26
14168,0.1,27
14169,-0.1,28
14170,1.1,29
14171,1.6,30
14172,2.4,31
14173,2.6,32
14174,3.2,33
14175,4.5,34
14176,1.7,35
14177,2.7,36
14178,2.9,37
14179,0.4,38
14180,-1.7,39
14181,0.5,40
14182,0.7,41
14183,-1.0,42
14184,,
14185,0.2,22
14186,1.8,23
14187,4.8,24
14188,4.7,25
14189,5.7,26
14190,2.5,27
14191,2.0,28
14192,2.9,29
14193,2.3,30
14194,0.6000000000000001,31
14195,2.8,32
14196,-0.19999999999999998,33
14197,-0.4,34
14198,,
14199,-0.3,23
14200,3.1,24
14201,0.9,25
14202,4.4,26
14203,2.5,27
14204,3.1,28
14205,4.3,29
14206,4.6,30
14207,3.2,31
14208,2.6,32
14209,1.9,33
14210,3.2,34
14211,-1.1,35
14212,1.5,36
14213,,
14214,0.8,23
14215,1.6,24
14216,4.6,25
14217,2.3,26
14218,2.8,27
14219,3.8,28
14220,5.0,29
14221,5.3,30
14222,6.2,31
14223,3.7,32
14224,1.0,33
14225,1.1,34
14226,-0.4,35
14227,0.4,37
14228,,
14229,-0.6,22
14230,0.0,23
14231,-0.6,24
14232,-0.7,25
14233,0.3,26
14234,-0.1,31
14235,,
14236,0.0,26
14237,,
14238,0.3,23
14239,1.0,24
14240,,
14241,0.3,24
14242,,
14243,-0.3,23
14244,-0.1,24
14245,0.2,25
14246,-0.4,26
14247,0.0,28
14248,,
14249,-0.2,24
14250,0.1,25
14251,-0.5,26
14252,-0.1,27
14253,,
14254,-0.4,22
14255,0.2,23
14256,2.5,24
14257,-1.3,25
14258,-0.3,26
14259,-1.0,27
14260,-0.6,28
14261,-0.2,29
14262,-0.1,30
14263,,
14264,-0.30000000000000004,25
14265,0.4,29
14266,0.6,30
14267,,
14268,-0.3,22
14269,0.0,23
14270,1.2999999999999998,24
14271,0.4,25
14272,,
14273,-0.1,20
14274,0.5,21
14275,-0.5,22
14276,-0.1,27
14277,0.4,29
14278,2.7,30
14279,-1.9,31
14280,0.8,32
14281,0.30000000000000004,33
14282,0.30000000000000004,34
14283,-0.1,35
14284,,
14285,0.9,25
14286,0.3,26
14287,-1.7,27
14288,2.8,28
14289,-0.8,29
14290,-0.1,30
14291,-0.5,31
14292,0.7,32
14293,-0.4,33
14294,,
14295,0.2,23
14296,1.5,24
14297,2.3,25
14298,1.3,26
14299,0.8,27
14300,0.4,28
14301,0.19999999999999996,29
14302,1.9,30
14303,3.6,31
14304,2.3,32
14305,3.4,33
14306,1.5,34
14307,0.10000000000000009,35
14308,1.5,36
14309,-0.4,37
14310,,
14311,0.0,25
14312,,
14313,-0.1,26
14314,,
14315,2.1,24
14316,1.0,25
14317,1.6,26
14318,,
14319,-0.2,29
14320,-0.4,30
14321,3.2,31
14322,-0.3,32
14323,0.9,33
14324,1.7,34
14325,-0.5,35
14326,0.2,36
14327,0.7,37
14328,-0.2,38
14329,,
14330,0.7,23
14331,0.2,24
14332,0.9,25
14333,2.0,26
14334,1.6,27
14335,2.4,28
14336,6.7,29
14337,0.9,30
14338,0.8,31
14339,0.4,32
14340,1.6,33
14341,1.4,34
14342,0.2,35
14343,-0.6,36
14344,-1.1,37
14345,,
14346,0.0,21
14347,0.3,22
14348,-0.7,23
14349,4.3,24
14350,2.7,25
14351,-0.4,26
14352,1.4,27
14353,0.8,28
14354,,
14355,0.3,22
14356,2.0,23
14357,1.3,24
14358,6.3,25
14359,1.9,26
14360,0.1,27
14361,5.7,28
14362,1.1,29
14363,0.6,30
14364,,
14365,-0.5,21
14366,0.5,22
14367,-0.2,23
14368,,
14369,-1.3,24
14370,,
14371,-0.1,22
14372,1.1,23
14373,0.2,24
14374,2.1,25
14375,2.8,26
14376,3.2,27
14377,3.2,28
14378,0.3,29
14379,3.9,30
14380,2.7,31
14381,-1.1,32
14382,-0.2,33
14383,,
14384,-0.1,24
14385,0.1,25
14386,,
14387,0.9,19
14388,4.0,20
14389,-0.7,21
14390,-0.1,24
14391,1.2,27
14392,2.0,28
14393,0.4,29
14394,0.5,30
14395,1.7,31
14396,-0.5,32
14397,-0.3,33
14398,,
14399,0.5,23
14400,-0.2,24
14401,0.8,25
14402,1.0999999999999996,26
14403,3.6,27
14404,3.4,28
14405,4.1000000000000005,29
14406,1.7999999999999998,30
14407,1.9,31
14408,1.4000000000000001,32
14409,1.7,34
14410,0.3,35
14411,,
14412,0.19999999999999998,23
14413,-0.9,24
14414,-0.30000000000000004,25
14415,-0.1,26
14416,1.6,27
14417,0.0,28
14418,0.0,29
14419,-0.30000000000000004,30
14420,4.800000000000001,32
14421,4.6,33
14422,2.1,34
14423,3.0,35
14424,2.6999999999999997,36
14425,2.9,37
14426,0.9,38
14427,,
14428,0.3,32
14429,,
14430,1.3,24
14431,1.9,25
14432,6.6,26
14433,1.5,27
14434,1.2,28
14435,1.2,29
14436,0.5,30
14437,-0.1,31
14438,-0.1,32
14439,0.0,33
14440,-0.1,34
14441,,
14442,-0.9,20
14443,8.8,21
14444,6.7,22
14445,6.7,23
14446,6.9,24
14447,6.0,25
14448,9.9,26
14449,6.3,27
14450,4.7,28
14451,6.3,29
14452,8.7,30
14453,9.9,31
14454,4.6,32
14455,5.6,33
14456,5.0,34
14457,3.5,35
14458,2.9,36
14459,1.9,37
14460,1.5999999999999999,38
14461,2.3,39
14462,1.9,40
14463,0.7000000000000001,41
14464,0.5,42
14465,0.4,43
14466,0.2,44
14467,,
14468,-0.1,20
14469,0.1,22
14470,0.8,23
14471,2.2,24
14472,2.2,25
14473,1.9,26
14474,3.6,27
14475,3.0,28
14476,-0.4,29
14477,-1.1,30
14478,0.2,31
14479,-0.8,32
14480,-0.2,33
14481,0.0,34
14482,,
14483,-0.1,20
14484,0.1,22
14485,0.8,23
14486,2.2,24
14487,2.2,25
14488,1.9,26
14489,3.6,27
14490,3.0,28
14491,-0.4,29
14492,-1.1,30
14493,0.2,31
14494,-0.8,32
14495,-0.2,33
14496,0.0,34
14497,,
14498,0.7,23
14499,-1.8,24
14500,-0.3,25
14501,-0.1,26
14502,-0.8,27
14503,-1.2,28
14504,-0.5,29
14505,1.6,30
14506,2.3,31
14507,0.1,32
14508,-0.5,33
14509,-0.8,34
14510,,
14511,0.2,24
14512,0.8,25
14513,-0.30000000000000004,26
14514,-0.9,27
14515,1.1,28
14516,0.3,29
14517,1.2000000000000002,30
14518,0.7,31
14519,-0.2,32
14520,-0.1,33
14521,,
14522,-0.1,22
14523,1.2,24
14524,2.3,25
14525,-0.1,26
14526,-2.5,27
14527,-0.1,28
14528,0.2,29
14529,-1.1,30
14530,-1.0,31
14531,,
14532,,
14533,0.1,22
14534,-0.3,23
14535,0.1,24
14536,-0.2,25
14537,,
14538,0.10000000000000003,23
14539,-0.29999999999999993,24
14540,0.0,25
14541,0.1,26
14542,0.7,27
14543,-0.8,28
14544,-0.3,30
14545,,
14546,0.5,22
14547,-1.7,23
14548,-0.3,25
14549,0.3,27
14550,0.0,29
14551,,
14552,0.3,22
14553,0.7,23
14554,-0.2,24
14555,0.5,25
14556,0.2,26
14557,-1.2,27
14558,0.7,28
14559,-0.6,29
14560,0.9,32
14561,0.9,33
14562,1.1,34
14563,-0.5,35
14564,0.30000000000000004,36
14565,,
14566,0.0,25
14567,0.7,26
14568,0.5,27
14569,1.5,28
14570,2.3,29
14571,0.4,30
14572,0.7,31
14573,-0.6,32
14574,,
14575,0.4,24
14576,-0.1,25
14577,-0.6000000000000001,26
14578,-0.2,27
14579,,
14580,-0.2,21
14581,-0.1,22
14582,0.6,23
14583,2.6,24
14584,2.0,25
14585,-0.4,26
14586,-1.9000000000000001,27
14587,-0.6,28
14588,-0.5,30
14589,-0.4,35
14590,,
14591,-0.1,26
14592,1.4,27
14593,0.7,28
14594,0.8,29
14595,-0.4,30
14596,-0.4,31
14597,-0.3,32
14598,-0.4,33
14599,,
14600,0.6,23
14601,1.6,24
14602,-0.4,25
14603,0.3,26
14604,0.9,27
14605,1.7,28
14606,1.0,29
14607,,
14608,-0.4,24
14609,0.0,25
14610,,
14611,-0.7,21
14612,-0.3,22
14613,0.0,23
14614,0.3,24
14615,0.0,25
14616,0.3,26
14617,2.6,27
14618,0.2,28
14619,-0.4,29
14620,-0.1,32
14621,,
14622,0.4,24
14623,0.2,25
14624,0.2,26
14625,2.4,27
14626,1.7,28
14627,0.6,29
14628,-1.3,30
14629,0.0,31
14630,-0.5,32
14631,-1.4,33
14632,,
14633,0.1,23
14634,0.0,24
14635,-0.2,25
14636,-0.1,26
14637,0.0,27
14638,-0.2,28
14639,0.6,29
14640,0.4,30
14641,-0.2,31
14642,,
14643,0.7,25
14644,-0.4,26
14645,-0.2,27
14646,-0.9,28
14647,0.8,29
14648,3.9,30
14649,1.9,31
14650,-1.0,32
14651,-0.2,33
14652,,
14653,4.4,20
14654,4.5,21
14655,3.4,22
14656,4.6,23
14657,6.6,24
14658,6.1,25
14659,2.3,26
14660,2.7,27
14661,5.3,28
14662,3.4,29
14663,3.8,30
14664,7.4,31
14665,5.6,32
14666,7.3,33
14667,0.6,34
14668,-0.1,35
14669,-0.7000000000000001,36
14670,,
14671,0.5,22
14672,0.3,23
14673,3.1,24
14674,5.5,25
14675,2.9,26
14676,1.4,27
14677,1.8,28
14678,1.2,29
14679,-0.8999999999999999,30
14680,1.2,31
14681,1.7000000000000002,32
14682,2.2,33
14683,0.1,34
14684,-0.5,35
14685,,
14686,-0.2,25
14687,-0.2,26
14688,-0.3,27
14689,-0.3,28
14690,-1.2,29
14691,-0.30000000000000004,32
14692,,
14693,-0.2,23
14694,0.0,24
14695,-0.1,25
14696,-0.2,26
14697,0.5,27
14698,-0.1,34
14699,0.0,35
14700,,
14701,0.1,21
14702,2.4,22
14703,5.3,23
14704,6.0,24
14705,5.3,25
14706,3.0,26
14707,4.7,27
14708,4.8,28
14709,2.1,29
14710,5.8,30
14711,6.7,31
14712,1.8,32
14713,2.5,33
14714,3.7,34
14715,1.7,35
14716,0.1,36
14717,,
14718,,
14719,0.2,27
14720,-0.2,29
14721,2.6,30
14722,1.7,31
14723,0.8,32
14724,2.5,33
14725,1.8,34
14726,3.8,35
14727,,
14728,1.3,23
14729,0.7,24
14730,-1.2000000000000002,25
14731,0.49999999999999994,26
14732,1.9,27
14733,1.2,28
14734,-0.2,29
14735,,
14736,2.9,21
14737,3.0,22
14738,3.2,24
14739,0.1,25
14740,0.4,26
14741,0.6,27
14742,0.0,28
14743,,
14744,-0.2,27
14745,-0.1,29
14746,-0.1,30
14747,-0.2,31
14748,,
14749,0.1,23
14750,0.0,24
14751,-1.0,25
14752,-0.4,26
14753,-0.8,27
14754,0.4,28
14755,1.5,29
14756,1.1,30
14757,-0.1,31
14758,1.8,32
14759,0.9,33
14760,0.7999999999999999,34
14761,1.3,35
14762,-1.0,36
14763,,
14764,-0.3,24
14765,0.1,25
14766,0.6,26
14767,0.6,27
14768,1.0,28
14769,-0.5,29
14770,-0.09999999999999998,30
14771,,
14772,-0.6,20
14773,0.4,21
14774,1.1,22
14775,-0.1,23
14776,1.5,24
14777,0.5,25
14778,0.8,26
14779,0.2,27
14780,-0.7,28
14781,-0.4,29
14782,-1.0,30
14783,,
14784,-0.3,20
14785,2.4,21
14786,1.4,22
14787,4.4,23
14788,2.8,24
14789,4.0,25
14790,6.4,26
14791,4.0,27
14792,5.3,28
14793,7.2,29
14794,7.1,30
14795,8.2,31
14796,8.9,32
14797,8.2,33
14798,7.5,34
14799,5.5,35
14800,7.3,36
14801,4.8,37
14802,,
14803,3.9999999999999996,32
14804,2.5,33
14805,0.8,34
14806,2.1999999999999997,35
14807,-0.4,36
14808,,
14809,0.3,23
14810,0.39999999999999997,25
14811,-0.2,26
14812,,
14813,-0.2,28
14814,0.7,29
14815,1.7,30
14816,-0.4,31
14817,0.8,32
14818,-0.2,33
14819,-0.7,34
14820,-0.7,35
14821,0.3,36
14822,,
14823,0.0,22
14824,2.1,23
14825,-0.7,24
14826,5.6,25
14827,2.0,26
14828,3.6,27
14829,6.5,28
14830,3.3,30
14831,3.2,31
14832,0.8,32
14833,1.8,33
14834,2.1,34
14835,2.0999999999999996,35
14836,0.4,36
14837,1.9,37
14838,-0.5,38
14839,,
14840,-0.39999999999999997,25
14841,1.3,26
14842,0.8,27
14843,-0.1,28
14844,0.9999999999999999,29
14845,-0.4,30
14846,-0.9,31
14847,-0.6,32
14848,0.9,33
14849,0.7,34
14850,0.30000000000000004,35
14851,0.2,36
14852,0.5,37
14853,-0.1,38
14854,0.4,39
14855,,
14856,4.2,20
14857,5.7,21
14858,,
14859,0.8,23
14860,0.0,24
14861,,
14862,0.1,22
14863,0.3,23
14864,0.8,24
14865,0.1,25
14866,-0.2,26
14867,,
14868,0.3,21
14869,0.2,22
14870,-0.5,23
14871,4.4,24
14872,4.3,25
14873,6.8,26
14874,6.7,27
14875,5.4,28
14876,3.5,29
14877,3.2,30
14878,4.0,31
14879,5.5,32
14880,3.6,33
14881,0.8,34
14882,-1.3,35
14883,,
14884,-0.1,23
14885,2.2,24
14886,2.4,25
14887,3.5,26
14888,-2.2,27
14889,1.2,28
14890,3.4,29
14891,4.5,30
14892,1.5,31
14893,2.0,32
14894,1.4,33
14895,1.2,34
14896,-0.4,35
14897,,
14898,-0.6,20
14899,0.4,21
14900,1.1,22
14901,-0.1,23
14902,1.5,24
14903,0.5,25
14904,0.8,26
14905,0.2,27
14906,-0.7,28
14907,-0.4,29
14908,-1.0,30
14909,,
14910,0.1,24
14911,2.6,25
14912,1.2,26
14913,0.0,27
14914,1.2,28
14915,0.9,29
14916,-0.3,30
14917,-0.4,31
14918,,
14919,0.30000000000000004,26
14920,-1.5,29
14921,,
14922,,
14923,-0.1,22
14924,,
14925,-0.3,24
14926,-0.1,26
14927,-0.1,28
14928,-0.4,29
14929,-0.1,30
14930,1.0,31
14931,-0.7,32
14932,0.5,33
14933,0.3,34
14934,-0.3,35
14935,,
14936,0.5,20
14937,2.1,21
14938,2.7,22
14939,-0.5,23
14940,3.1,24
14941,0.0,25
14942,,
14943,0.4,23
14944,0.0,24
14945,,
14946,4.8,23
14947,6.9,24
14948,2.9,25
14949,3.8,26
14950,6.0,27
14951,6.0,28
14952,6.5,29
14953,4.2,30
14954,2.4,31
14955,5.700000000000001,32
14956,1.9000000000000001,33
14957,-0.3,34
14958,-0.8,35
14959,,
14960,-0.6,21
14961,1.0,22
14962,2.4,23
14963,2.8,24
14964,2.5,25
14965,1.6,26
14966,2.7,27
14967,1.9000000000000001,28
14968,3.6,29
14969,-0.4,30
14970,1.6,31
14971,1.2,32
14972,-1.3,33
14973,1.1,34
14974,0.1,35
14975,-0.7,36
14976,0.19999999999999998,37
14977,,
14978,0.1,21
14979,-0.6,22
14980,0.1,24
14981,0.0,25
14982,,
14983,0.3,21
14984,1.5,22
14985,-0.6,23
14986,-0.3,24
14987,-0.7,25
14988,-0.2,26
14989,,
14990,-2.0,21
14991,0.7,22
14992,-1.7,23
14993,-0.30000000000000004,24
14994,,
14995,0.0,21
14996,0.9,22
14997,0.0,23
14998,0.9,24
14999,1.4,25
15000,0.9,26
15001,1.1,27
15002,0.4,28
15003,0.1,29
15004,,
15005,1.4,20
15006,1.0,21
15007,2.4,22
15008,5.9,23
15009,1.6,24
15010,5.1,25
15011,3.2,26
15012,-1.6,27
15013,0.3,28
15014,-0.6,29
15015,-1.3,30
15016,-0.1,31
15017,-0.2,32
15018,-0.4,34
15019,1.0,35
15020,0.0,36
15021,0.1,37
15022,0.1,38
15023,-0.7,39
15024,-0.2,40
15025,,
15026,-0.3,20
15027,2.1,21
15028,2.1,22
15029,-0.6,23
15030,1.9,24
15031,0.1,25
15032,-0.4,26
15033,-0.2,27
15034,-0.2,29
15035,,
15036,,
15037,0.6,23
15038,0.9,24
15039,-1.1,25
15040,-0.4,26
15041,-0.1,28
15042,,
15043,-0.3,24
15044,0.5,25
15045,-0.3,26
15046,1.8,27
15047,-0.5,28
15048,-0.9,29
15049,-0.6,30
15050,-0.1,31
15051,,
15052,0.0,24
15053,0.2,25
15054,0.8,26
15055,0.5999999999999999,27
15056,1.6,28
15057,-0.4,29
15058,-0.2,32
15059,,
15060,0.2,24
15061,2.9,25
15062,0.6000000000000001,26
15063,4.5,27
15064,3.8,28
15065,3.1,29
15066,1.7,30
15067,-1.7,31
15068,-1.2,32
15069,-0.1,33
15070,-0.39999999999999997,35
15071,-0.4,36
15072,,
15073,0.0,22
15074,-0.1,23
15075,0.6,24
15076,0.6,25
15077,0.30000000000000004,26
15078,1.0,27
15079,1.0,28
15080,0.2,29
15081,1.7000000000000002,30
15082,0.30000000000000004,31
15083,1.4,32
15084,2.6,33
15085,2.0,34
15086,0.0,35
15087,,
15088,2.1,23
15089,5.6,24
15090,3.9,25
15091,2.4,26
15092,1.9,27
15093,2.4,28
15094,1.8,29
15095,4.1,30
15096,5.7,31
15097,3.2,32
15098,2.0,33
15099,1.7,34
15100,1.3,35
15101,0.7999999999999999,36
15102,,
15103,-0.4,25
15104,-0.5,26
15105,,
15106,1.5,25
15107,1.5,26
15108,5.4,27
15109,4.6,28
15110,3.8,29
15111,3.3,30
15112,2.1,31
15113,0.3,32
15114,0.0,33
15115,,
15116,0.6,26
15117,-0.4,27
15118,,
15119,-0.1,25
15120,-0.6,26
15121,,
15122,0.1,23
15123,,
15124,-0.3,27
15125,-0.1,28
15126,-0.1,29
15127,0.2,30
15128,,
15129,0.7,24
15130,-0.3,25
15131,0.3,26
15132,0.0,27
15133,0.0,28
15134,-0.4,29
15135,,
15136,-0.1,25
15137,1.4,26
15138,1.5,27
15139,3.3,28
15140,1.5,29
15141,1.9,30
15142,-0.19999999999999996,31
15143,,
15144,-0.7,26
15145,-0.6,27
15146,,
15147,-0.2,31
15148,,
15149,-1.4,21
15150,1.2,22
15151,3.6,23
15152,-0.6,24
15153,-0.49999999999999994,25
15154,-2.1,26
15155,0.3,27
15156,2.0,28
15157,-0.4,29
15158,0.0,30
15159,6.800000000000001,31
15160,3.4,32
15161,2.5,33
15162,0.30000000000000004,34
15163,3.8,35
15164,-0.2,36
15165,,
15166,0.4,24
15167,-0.2,25
15168,1.9,26
15169,3.3,27
15170,1.4,28
15171,0.0,29
15172,1.1,30
15173,1.3,31
15174,0.4,32
15175,-0.7,33
15176,,
15177,0.9,25
15178,-0.8,26
15179,-0.8,27
15180,5.0,28
15181,-0.7,29
15182,-0.2,30
15183,,
15184,-0.3,25
15185,1.1,26
15186,0.9,27
15187,0.2,28
15188,0.4,29
15189,-0.3,30
15190,-1.0,31
15191,-0.2,32
15192,,
15193,0.0,25
15194,0.5,27
15195,3.9,28
15196,2.6,29
15197,2.7,30
15198,-0.2,31
15199,-0.3,32
15200,-0.4,33
15201,,
15202,0.0,24
15203,0.7,25
15204,1.4,26
15205,1.5,27
15206,0.8999999999999999,28
15207,-0.8,29
15208,,
15209,0.9,25
15210,0.2,26
15211,2.0,27
15212,-0.6,28
15213,1.0,29
15214,0.3,30
15215,-0.1,31
15216,,
15217,0.0,26
15218,0.5,27
15219,0.9,28
15220,2.3,29
15221,1.8,30
15222,2.3,31
15223,0.3,32
15224,1.4,33
15225,0.7,34
15226,-0.7,35
15227,-0.1,36
15228,,
15229,0.3,24
15230,3.1,25
15231,5.2,26
15232,2.9,27
15233,1.8,28
15234,3.8,29
15235,1.2,30
15236,1.2,31
15237,-1.2,32
15238,0.5,33
15239,-1.3,34
15240,-1.6,35
15241,-1.2,36
15242,,
15243,-0.8,26
15244,-0.5,27
15245,-0.7,29
15246,0.1,30
15247,,
15248,0.7,22
15249,-0.8,24
15250,-0.7,26
15251,0.1,28
15252,,
15253,-0.3,21
15254,0.4,22
15255,1.2,23
15256,1.6,24
15257,3.5,25
15258,0.4,26
15259,2.9,27
15260,1.1,28
15261,3.2,29
15262,4.6,30
15263,4.2,31
15264,0.8,32
15265,1.2,33
15266,1.7,34
15267,0.2,35
15268,0.4,36
15269,,
15270,-0.5,26
15271,-0.1,27
15272,-0.1,28
15273,0.49999999999999994,29
15274,0.0,30
15275,,
15276,-0.1,22
15277,-0.1,23
15278,2.5,25
15279,1.0,26
15280,-1.5,27
15281,0.5,28
15282,0.2,29
15283,1.2,30
15284,-0.5,31
15285,-0.2,32
15286,0.0,33
15287,,
15288,0.5,23
15289,-1.6,24
15290,0.1,25
15291,-0.3,26
15292,-0.09999999999999998,27
15293,0.0,29
15294,0.2,30
15295,0.2,31
15296,,
15297,-0.1,28
15298,,
15299,-0.7,23
15300,0.9,24
15301,0.1,25
15302,0.0,26
15303,1.5,28
15304,5.5,29
15305,1.3,30
15306,1.9,31
15307,-0.1,32
15308,2.3,33
15309,-0.9,34
15310,-0.6,35
15311,,
15312,0.0,27
15313,,
15314,-0.1,22
15315,0.3,23
15316,1.2,24
15317,,
15318,0.0,24
15319,-0.2,25
15320,-0.9,26
15321,-1.4,27
15322,,
15323,0.7,24
15324,-1.5,25
15325,,
15326,-0.2,23
15327,0.3,26
15328,-0.4,27
15329,2.3,28
15330,1.9,29
15331,0.0,30
15332,-1.9,31
15333,2.4,32
15334,-1.4,33
15335,0.9,34
15336,-0.7,35
15337,0.0,36
15338,,
15339,-0.1,25
15340,-0.2,26
15341,0.0,27
15342,2.3,28
15343,-0.1,29
15344,2.4,30
15345,1.4,31
15346,0.2,32
15347,-0.1,33
15348,,
15349,-0.6,24
15350,0.0,25
15351,-0.2,26
15352,0.0,27
15353,,
15354,0.2,24
15355,-0.2,25
15356,0.6,26
15357,-0.3,27
15358,-0.9,28
15359,,
15360,0.7,25
15361,1.0,26
15362,-0.3,27
15363,0.5,28
15364,-0.2,30
15365,,
15366,0.1,25
15367,0.0,26
15368,1.1,27
15369,0.1,28
15370,0.2,29
15371,-0.3,30
15372,-1.7,31
15373,,
15374,-0.6,27
15375,,
15376,-0.5,21
15377,-0.3,22
15378,2.0,23
15379,3.0,24
15380,1.0,25
15381,0.2,26
15382,0.7,27
15383,0.8,28
15384,-0.1,29
15385,,
15386,0.1,25
15387,1.1,26
15388,1.7,27
15389,2.3,28
15390,1.1,29
15391,0.5,30
15392,0.3,31
15393,-0.3,32
15394,,
15395,0.0,24
15396,1.8,25
15397,0.7,26
15398,1.0,27
15399,0.1,28
15400,-0.2,31
15401,0.2,32
15402,-0.3,33
15403,0.3,34
15404,,
15405,0.2,22
15406,-0.9,23
15407,-0.5,25
15408,-0.8999999999999999,26
15409,0.2,27
15410,-0.19999999999999998,28
15411,3.2,33
15412,1.9,34
15413,-2.0,35
15414,0.7000000000000001,36
15415,-0.4,37
15416,-0.2,38
15417,,
15418,0.6,20
15419,2.9,21
15420,4.7,22
15421,2.8,23
15422,7.3,24
15423,6.2,25
15424,1.9,26
15425,3.9,27
15426,3.4,28
15427,0.4,29
15428,0.8,30
15429,-0.7,31
15430,2.6,32
15431,1.5,33
15432,0.2,34
15433,,
15434,2.4,24
15435,0.7,25
15436,-1.0,26
15437,0.0,27
15438,,
15439,0.0,24
15440,-0.1,25
15441,0.5,26
15442,0.4,27
15443,0.6,28
15444,-0.2,29
15445,0.1,30
15446,0.8,33
15447,-0.3,34
15448,-0.1,35
15449,0.0,36
15450,,
15451,-0.3,24
15452,-0.2,25
15453,,
15454,0.0,25
15455,0.6,27
15456,-0.4,28
15457,2.1,29
15458,0.6,30
15459,-0.4,31
15460,1.8,32
15461,0.8,33
15462,,
15463,-0.1,25
15464,,
15465,0.6,25
15466,,
15467,-0.5,23
15468,-0.1,24
15469,-0.7,25
15470,,
15471,-0.4,20
15472,0.5,21
15473,0.6,22
15474,0.6,23
15475,4.1,24
15476,3.8,25
15477,5.3,26
15478,5.4,27
15479,2.5,28
15480,6.5,29
15481,4.8,30
15482,5.7,31
15483,10.3,32
15484,5.8,33
15485,2.7,34
15486,1.3,35
15487,-1.0,36
15488,0.1,38
15489,,
15490,0.3,20
15491,0.8,21
15492,-0.6,22
15493,-0.5,23
15494,-0.9,24
15495,-0.30000000000000004,25
15496,2.3,26
