,WAR Delta,Age,Previous War
7716,-0.5,24.0,2.0
7717,-0.19999999999999996,25.0,1.5
7718,-1.1,26.0,1.1
7719,0.9999999999999998,27.0,1.3
7720,-1.4999999999999998,28.0,2.3
7721,-2.8,29.0,0.8
7722,3.3,30.0,-2.0
7723,-1.3,31.0,1.3
7724,-1.4000000000000001,32.0,-0.2
7725,-1.0,36.0,1.2
7726,-0.1,21.0,0.1
7727,-0.2,22.0,0.0
7728,-1.0,23.0,-0.2
7729,1.7999999999999998,24.0,-1.2
7730,-0.8,25.0,0.6
7731,-0.5,28.0,-0.1
7732,-1.3,26.0,1.1
7733,0.4,27.0,-0.2
7734,-0.1,28.0,0.2
7735,-0.9,29.0,0.1
7736,-0.3,22.0,0.0
7737,-0.2,23.0,-0.3
7738,-0.6000000000000001,24.0,0.2
7739,0.0,25.0,-0.4
7740,0.6,26.0,0.1
7741,1.1,27.0,0.7
7742,-2.3,28.0,1.8
7743,1.6,29.0,-0.5
7744,0.3999999999999999,30.0,1.1
7745,-2.6,31.0,1.5
7746,0.0,32.0,0.4
7747,-0.6000000000000001,33.0,0.4
7748,0.2,34.0,-0.2
7749,0.3,35.0,0.0
7750,-1.1,36.0,0.4
7751,-0.3,24.0,0.0
7752,0.0,25.0,-0.3
7753,-0.10000000000000003,26.0,-0.3
7754,0.6000000000000001,27.0,-0.4
7755,0.09999999999999998,22.0,0.5
7756,1.2,23.0,-0.2
7757,-1.0,24.0,1.0
7758,-0.3,25.0,0.0
7759,0.7,26.0,-0.3
7760,0.7999999999999999,27.0,0.4
7761,1.3,28.0,1.2
7762,0.10000000000000009,29.0,2.5
7763,-0.30000000000000027,30.0,2.6
7764,-2.0999999999999996,31.0,2.3
7765,-1.0,32.0,0.2
7766,-0.30000000000000004,28.0,0.1
7767,0.5,29.0,-0.2
7768,0.6,28.0,0.0
7769,-0.6,29.0,0.6
7770,0.8,26.0,0.0
7771,-0.8,27.0,0.8
7772,0.5,25.0,-0.2
7773,-0.4,26.0,0.3
7774,1.0,27.0,-0.1
7775,-1.4,28.0,0.9
7776,2.9,28.0,-0.4
7777,-1.1,29.0,2.5
7778,1.2000000000000002,30.0,1.4
7779,-1.4000000000000001,31.0,2.6
7780,2.5999999999999996,32.0,1.2
7781,-3.5,33.0,3.8
7782,0.0,34.0,0.3
7783,-0.09999999999999998,35.0,0.3
7784,-0.1,27.0,0.2
7785,0.09999999999999987,28.0,1.3
7786,-0.19999999999999996,27.0,1.3
7787,-1.6,28.0,1.1
7788,0.6,29.0,-0.5
7789,-0.2,30.0,0.1
7790,0.4,31.0,-0.1
7791,-0.8,32.0,0.3
7792,-0.2,25.0,0.0
7793,1.2,26.0,-0.2
7794,0.6000000000000001,27.0,1.0
7795,1.1,28.0,1.6
7796,0.5999999999999996,29.0,2.7
7797,-2.1999999999999997,30.0,3.3
7798,1.5,31.0,1.1
7799,0.2999999999999998,32.0,2.6
7800,-0.3999999999999999,33.0,2.9
7801,-3.1,34.0,2.5
7802,0.19999999999999998,35.0,0.1
7803,0.3,36.0,-0.3
7804,-0.6,37.0,0.0
7805,-0.6,24.0,1.2
7806,5.2,25.0,0.6
7807,-3.0999999999999996,26.0,5.8
7808,0.6999999999999997,27.0,2.7
7809,1.8000000000000003,28.0,3.4
7810,0.39999999999999947,29.0,5.2
7811,-4.699999999999999,30.0,5.6
7812,0.7000000000000001,31.0,0.9
7813,0.2999999999999998,32.0,1.6
7814,5.4,33.0,1.9
7815,-5.199999999999999,34.0,7.3
7816,-1.3,35.0,2.1
7817,0.5,36.0,0.8
7818,-2.7,37.0,1.3
7819,-1.9,22.0,0.2
7820,1.9,23.0,-1.7
7821,0.8,24.0,-0.5
7822,1.5,25.0,0.3
7823,-0.19999999999999996,26.0,1.8
7824,0.09999999999999987,27.0,1.6
7825,2.0,28.0,1.7
7826,-2.3000000000000003,29.0,3.7
7827,0.5,30.0,1.4
7828,-1.7,31.0,1.9
7829,-1.0,32.0,0.2
7830,0.9,33.0,-0.8
7831,-0.2,26.0,0.1
7832,0.1,27.0,-0.1
7833,0.3,28.0,0.0
7834,-0.5,29.0,0.3
7835,-0.3,30.0,-0.2
7836,-1.6,33.0,1.2
7837,-0.2,27.0,0.0
7838,-0.3,28.0,-0.2
7839,-0.19999999999999996,29.0,-0.5
7840,0.0,30.0,-0.7
7841,0.7,31.0,-0.7
7842,0.5,32.0,0.0
7843,-0.2,33.0,0.5
7844,0.0,34.0,0.3
7845,4.300000000000001,20.0,1.6
7846,-3.7,21.0,5.9
7847,5.3,22.0,2.2
7848,-0.20000000000000018,23.0,7.5
7849,-3.5,24.0,7.3
7850,-0.5,25.0,3.8
7851,0.10000000000000009,26.0,2.5
7852,0.0,25.0,-0.1
7853,2.4,30.0,0.2
7854,-1.5,31.0,2.6
7855,-0.30000000000000004,32.0,1.1
7856,0.2,23.0,-0.2
7857,0.1,24.0,0.0
7858,0.5,25.0,0.1
7859,-1.1,26.0,0.6
7860,0.2,27.0,-0.5
7861,1.6999999999999997,22.0,0.6
7862,-0.6999999999999997,23.0,2.3
7863,0.19999999999999996,24.0,1.6
7864,0.0,26.0,-0.3
7865,0.19999999999999998,27.0,-0.3
7866,3.5000000000000004,23.0,0.9
7867,-3.5000000000000004,24.0,4.4
7868,1.2000000000000002,25.0,0.9
7869,3.6,26.0,2.1
7870,-3.1,27.0,5.7
7871,-0.7000000000000002,28.0,2.6
7872,0.0,26.0,-0.1
7873,0.0,27.0,-0.1
7874,0.4,28.0,-0.1
7875,1.3,29.0,0.3
7876,-1.4000000000000001,30.0,1.6
7877,1.0,31.0,0.2
7878,3.3,32.0,1.2
7879,0.9000000000000004,33.0,4.5
7880,-2.8000000000000003,34.0,5.4
7881,-0.10000000000000009,35.0,2.6
7882,-2.4,36.0,2.5
7883,0.10000000000000009,37.0,2.1
7884,-2.5,38.0,2.2
7885,-0.19999999999999996,24.0,0.6
7886,7.5,25.0,0.4
7887,-4.6000000000000005,26.0,7.9
7888,0.7000000000000002,27.0,3.3
7889,-3.3,28.0,4.0
7890,-0.7,29.0,0.7
7891,-0.5,24.0,0.1
7892,0.0,25.0,-0.1
7893,0.30000000000000004,26.0,-0.1
7894,-0.2,27.0,0.2
7895,0.1,28.0,0.0
7896,-0.10000000000000003,29.0,-0.3
7897,0.20000000000000007,23.0,0.6
7898,0.8999999999999999,24.0,0.8
7899,1.8,25.0,1.7
7900,-1.8,26.0,3.5
7901,3.0,27.0,1.7
7902,4.2,28.0,4.7
7903,-0.4,26.0,0.0
7904,1.7000000000000002,27.0,-0.4
7905,-2.0,28.0,1.3
7906,1.8,29.0,-0.7
7907,-0.30000000000000004,30.0,1.1
7908,-1.0,31.0,0.8
7909,0.30000000000000004,32.0,-0.2
7910,0.4,33.0,0.1
7911,-1.1,34.0,0.5
7912,-0.1,24.0,0.0
7913,0.0,25.0,-0.1
7914,0.30000000000000004,26.0,-0.1
7915,0.1,29.0,-0.1
7916,-0.4,23.0,0.5
7917,-0.8,26.0,0.0
7918,4.2,27.0,-0.8
7919,-3.3,28.0,3.4
7920,3.9000000000000004,29.0,-0.2
7921,-3.2,30.0,3.7
7922,0.9,31.0,0.0
7923,-1.0,32.0,0.9
7924,-2.0,27.0,1.4
7925,-0.20000000000000007,28.0,-0.6
7926,2.6,29.0,-0.8
7927,2.5,30.0,1.8
7928,-0.2,24.0,0.0
7929,0.30000000000000004,25.0,-0.2
7930,0.8,26.0,0.1
7931,0.0,27.0,0.9
7932,-0.9,28.0,0.9
7933,-1.1,29.0,0.0
7934,2.4000000000000004,30.0,-1.1
7935,2.3,31.0,1.3
7936,-1.4,32.0,3.6
7937,-0.40000000000000013,33.0,2.2
7938,-0.5,34.0,1.8
7939,-1.1,35.0,0.4
7940,0.7999999999999999,36.0,-0.7
7941,-0.7,37.0,0.1
7942,1.2999999999999998,38.0,-0.6
7943,0.2999999999999998,26.0,2.7
7944,-2.1,29.0,4.7
7945,2.1999999999999997,30.0,2.6
7946,-0.7999999999999998,31.0,4.8
7947,-2.9,32.0,4.0
7948,2.3,33.0,1.1
7949,-2.9,34.0,3.4
7950,1.0,35.0,1.6
7951,0.5,36.0,2.6
7952,-3.6,37.0,3.1
7953,-0.1,28.0,0.0
7954,-0.1,29.0,-0.1
7955,0.30000000000000004,30.0,-0.2
7956,0.2,33.0,-0.2
7957,0.0,34.0,0.0
7958,-0.4,35.0,0.0
7959,0.4,36.0,-0.4
7960,-0.1,37.0,0.0
7961,-0.1,38.0,-0.1
7962,-0.09999999999999998,39.0,-0.2
7963,3.0,25.0,1.0
7964,-0.3999999999999999,26.0,4.0
7965,-1.5,27.0,3.6
7966,2.1,28.0,2.1
7967,0.5,29.0,4.2
7968,-2.7,30.0,4.7
7969,3.0,31.0,2.0
7970,-1.2000000000000002,32.0,5.0
7971,0.40000000000000036,33.0,3.8
7972,-1.5,34.0,4.2
7973,1.0,35.0,2.7
7974,-0.6000000000000001,36.0,3.7
7975,-0.7000000000000002,37.0,3.1
7976,-1.7,38.0,2.4
7977,-1.6,39.0,0.7
7978,2.5,26.0,-0.2
7979,-0.7999999999999998,27.0,2.3
7980,-1.3,28.0,1.5
7981,4.3,29.0,-0.7
7982,-1.9000000000000001,30.0,3.6
7983,-0.19999999999999996,31.0,1.7
7984,-0.6,32.0,1.5
7985,1.4,33.0,0.9
7986,-1.5999999999999999,34.0,2.3
7987,3.3999999999999995,35.0,0.7
7988,-0.8999999999999995,36.0,4.1
7989,0.0,37.0,3.2
7990,-1.4000000000000001,38.0,3.2
7991,0.1,26.0,-0.2
7992,1.6,28.0,0.0
7993,-2.0,29.0,1.6
7994,0.10000000000000003,30.0,-0.4
7995,0.5,33.0,-0.2
7996,-0.8,34.0,0.3
7997,3.9,22.0,0.0
7998,-3.4,23.0,3.9
7999,1.9,24.0,0.5
8000,1.1,25.0,2.4
8001,-0.2999999999999998,26.0,3.5
8002,-0.7000000000000002,27.0,3.2
8003,2.0999999999999996,28.0,2.5
8004,-1.7999999999999998,29.0,4.6
8005,-2.5,30.0,2.8
8006,-0.5,31.0,0.3
8007,1.2,32.0,-0.2
8008,0.2,33.0,-0.5
8009,-0.7999999999999999,34.0,0.1
8010,0.8999999999999999,35.0,-0.7
8011,-0.4,36.0,0.2
8012,-1.5,37.0,-0.2
8013,1.5,22.0,-0.5
8014,-1.1,23.0,1.0
8015,-0.7000000000000001,24.0,-0.1
8016,1.5,25.0,-0.8
8017,-1.2,26.0,0.7
8018,0.2,27.0,-0.5
8019,-0.8,28.0,-0.3
8020,0.8,29.0,-1.1
8021,0.09999999999999998,30.0,-0.3
8022,0.0,31.0,-0.3
8023,-0.6,24.0,0.3
8024,1.1,25.0,-0.3
8025,1.8,26.0,0.8
8026,-2.6,27.0,2.6
8027,2.0,28.0,0.0
8028,-1.6,29.0,2.0
8029,-0.4,30.0,0.4
8030,4.2,31.0,0.7
8031,1.0999999999999996,32.0,4.9
8032,-5.6,33.0,6.0
8033,0.09999999999999998,34.0,0.4
8034,0.19999999999999996,35.0,0.5
8035,-0.09999999999999998,36.0,0.7
8036,-1.0,37.0,0.6
8037,5.3,23.0,-0.2
8038,-2.3999999999999995,24.0,5.1
8039,0.8999999999999999,25.0,2.7
8040,2.1,26.0,3.6
8041,-4.1,27.0,5.7
8042,4.9,28.0,1.6
8043,-5.0,29.0,6.5
8044,0.0,30.0,1.5
8045,4.0,31.0,1.5
8046,0.9000000000000004,32.0,5.5
8047,-3.3000000000000003,33.0,6.4
8048,5.5,34.0,2.0
8049,-2.3,35.0,7.5
8050,-1.0,36.0,5.2
8051,-3.9000000000000004,37.0,4.2
8052,0.0,22.0,0.1
8053,1.2,23.0,0.1
8054,-1.4000000000000001,24.0,1.3
8055,-0.30000000000000004,25.0,-0.1
8056,-0.2,26.0,-0.2
8057,0.5,27.0,-0.4
8058,2.1999999999999997,28.0,0.1
8059,-0.9999999999999998,29.0,2.3
8060,0.09999999999999987,30.0,1.3
8061,2.9,31.0,1.4
8062,-3.9,32.0,4.3
8063,2.0,33.0,0.4
8064,-0.5,34.0,2.4
8065,-0.5999999999999999,35.0,1.9
8066,2.2,36.0,1.3
8067,-1.9,37.0,3.5
8068,-2.1,38.0,1.6
8069,-0.19999999999999996,39.0,-0.5
8070,0.1,23.0,-0.1
8071,-0.1,24.0,0.0
8072,0.0,25.0,-0.1
8073,0.1,26.0,-0.1
8074,-0.1,27.0,0.0
8075,0.7999999999999999,28.0,-0.1
8076,-0.6,29.0,0.7
8077,-0.1,30.0,0.1
8078,0.4,22.0,0.1
8079,-0.6,23.0,0.5
8080,0.5,24.0,-0.1
8081,-0.5,25.0,0.4
8082,1.1,26.0,0.7
8083,-0.8,27.0,1.8
8084,-1.2,28.0,1.0
8085,-0.1,26.0,0.0
8086,-1.0,29.0,0.1
8087,0.8,30.0,-0.9
8088,-0.19999999999999998,31.0,-0.1
8089,0.4,32.0,-0.3
8090,-0.1,33.0,0.1
8091,-0.19999999999999998,34.0,-0.1
8092,-0.8,24.0,1.3
8093,2.8,25.0,0.5
8094,-2.9,26.0,3.3
8095,0.4,27.0,0.4
8096,-0.6000000000000001,28.0,0.8
8097,-1.2,29.0,0.2
8098,-0.49999999999999994,30.0,0.7
8099,-0.6000000000000001,31.0,0.2
8100,1.7000000000000002,32.0,-0.4
8101,-0.6000000000000001,33.0,1.3
8102,-0.7999999999999999,34.0,0.7
8103,-1.0,35.0,-0.1
8104,0.4,26.0,-0.1
8105,-0.7,27.0,0.3
8106,-0.8,28.0,0.4
8107,0.7,29.0,-0.4
8108,-0.19999999999999998,30.0,0.3
8109,-0.2,31.0,0.1
8110,-0.4,32.0,-0.1
8111,0.3,33.0,-0.5
8112,1.1,34.0,-0.2
8113,0.9999999999999999,35.0,0.9
8114,-1.7999999999999998,36.0,1.9
8115,0.5,37.0,0.1
8116,-0.8,38.0,-0.1
8117,4.4,24.0,-0.7
8118,-1.4000000000000004,25.0,3.7
8119,-3.5,26.0,2.3
8120,1.0,27.0,-1.2
8121,-0.9000000000000001,28.0,-0.2
8122,0.6000000000000001,29.0,-1.1
8123,1.8999999999999995,24.0,2.7
8124,2.6000000000000005,25.0,4.6
8125,-2.8,26.0,7.2
8126,-1.8000000000000003,27.0,4.4
8127,2.0999999999999996,28.0,2.0
8128,1.5999999999999996,29.0,3.7
8129,-1.2000000000000002,30.0,5.3
8130,-0.6999999999999997,31.0,4.1
8131,0.3999999999999999,32.0,3.4
8132,-4.0,33.0,3.8
8133,1.0,34.0,-0.2
8134,2.5,35.0,0.8
8135,-4.4,36.0,3.3
8136,3.0,25.0,-0.1
8137,-0.6000000000000001,26.0,2.9
8138,-0.5999999999999999,27.0,2.3
8139,-2.5,28.0,1.7
8140,1.5,29.0,-0.8
8141,1.2000000000000002,30.0,0.9
8142,-2.6,31.0,2.1
8143,0.9,32.0,-0.5
8144,-0.7,33.0,0.4
8145,-0.4,24.0,0.4
8146,0.3999999999999999,25.0,1.5
8147,-1.4,26.0,1.9
8148,2.6,27.0,0.5
8149,-3.2,28.0,3.1
8150,-0.5,29.0,1.8
8151,-1.8,30.0,1.7
8152,1.8,31.0,-0.1
8153,-1.9,32.0,1.7
8154,0.30000000000000004,33.0,-0.2
8155,0.1,25.0,0.0
8156,-0.30000000000000004,26.0,0.1
8157,0.0,24.0,0.0
8158,3.6,25.0,-0.2
8159,-5.5,26.0,3.4
8160,2.1,27.0,-2.1
8161,1.3,28.0,-0.1
8162,2.0,29.0,1.2
8163,0.2999999999999998,30.0,3.2
8164,-1.2999999999999998,31.0,3.5
8165,1.5,32.0,2.2
8166,-1.8000000000000003,33.0,3.7
8167,-2.3,34.0,1.9
8168,4.1,35.0,-0.2
8169,2.4,36.0,0.9
8170,-2.5,37.0,3.3
8171,-0.39999999999999997,38.0,0.6
8172,-0.19999999999999998,35.0,-0.1
8173,-0.1,36.0,-0.1
8174,0.1,37.0,-0.2
8175,0.0,38.0,-0.1
8176,0.1,39.0,-0.1
8177,-0.1,40.0,0.0
8178,0.1,41.0,-0.1
8179,1.6,25.0,0.0
8180,-1.8,26.0,1.6
8181,1.0,27.0,-0.2
8182,-0.5,28.0,0.8
8183,0.5,29.0,0.3
8184,0.8999999999999999,30.0,0.8
8185,-1.5,31.0,1.7
8186,1.0,32.0,0.1
8187,0.6,23.0,-0.6
8188,1.6,24.0,0.0
8189,1.4,25.0,1.6
8190,2.0,26.0,3.0
8191,-3.5,27.0,5.0
8192,3.9000000000000004,28.0,1.5
8193,-2.4000000000000004,29.0,5.4
8194,-1.9,30.0,3.0
8195,1.2999999999999998,31.0,2.1
8196,0.3999999999999999,32.0,3.4
8197,-3.4,33.0,3.8
8198,-0.5,34.0,0.4
8199,-1.2,35.0,-0.1
8200,-0.6999999999999997,26.0,3.3
8201,-2.7,27.0,2.6
8202,-0.9,28.0,-0.1
8203,1.9,29.0,-1.0
8204,-2.2,30.0,0.9
8205,3.9000000000000004,31.0,-1.3
8206,-2.1,32.0,2.6
8207,-0.4,33.0,0.5
8208,1.7,25.0,0.3
8209,-2.2,26.0,2.0
8210,2.1,27.0,-0.2
8211,-0.3999999999999999,28.0,1.9
8212,0.6000000000000001,29.0,1.5
8213,-1.1,30.0,2.1
8214,-0.5,31.0,1.0
8215,-1.0,32.0,0.5
8216,0.7999999999999999,24.0,-0.1
8217,0.6000000000000001,25.0,0.7
8218,1.4000000000000001,26.0,1.3
8219,-1.5000000000000002,27.0,2.7
8220,2.5999999999999996,28.0,1.2
8221,-1.5,29.0,3.8
8222,-0.4999999999999998,30.0,2.3
8223,0.2,34.0,-0.4
8224,0.30000000000000004,35.0,-0.2
8225,-0.2,36.0,0.1
8226,0.0,37.0,-0.1
8227,0.1,23.0,0.1
8228,-0.30000000000000004,24.0,0.2
8229,-0.30000000000000004,25.0,-0.1
8230,0.4,26.0,-0.4
8231,1.3,24.0,-0.1
8232,1.0000000000000002,25.0,1.2
8233,-2.2,26.0,2.2
8234,0.5,27.0,0.0
8235,-0.8,28.0,0.5
8236,0.8,29.0,0.5
8237,0.4,30.0,-0.3
8238,0.0,21.0,-0.1
8239,-0.19999999999999998,22.0,-0.1
8240,0.3,23.0,-0.3
8241,0.2,24.0,0.0
8242,-0.5,25.0,0.2
8243,0.6,26.0,-0.3
8244,0.3,27.0,0.3
8245,-0.8999999999999999,28.0,0.6
8246,0.4,29.0,-0.3
8247,-0.4,30.0,0.1
8248,0.19999999999999998,31.0,-0.3
8249,0.1,32.0,-0.1
8250,1.3,26.0,-0.2
8251,5.5,27.0,1.1
8252,-3.6999999999999997,28.0,6.6
8253,2.1,29.0,2.9
8254,-0.9000000000000004,30.0,5.0
8255,-1.3999999999999995,31.0,4.1
8256,2.2,32.0,2.7
8257,-3.7,33.0,4.9
8258,-0.1,28.0,-0.1
8259,0.5,31.0,0.1
8260,0.1,25.0,-0.2
8261,-0.19999999999999998,26.0,-0.1
8262,0.19999999999999998,27.0,-0.3
8263,-0.19999999999999998,28.0,-0.1
8264,5.1000000000000005,25.0,3.2
8265,0.0,26.0,8.3
8266,0.0,24.0,-0.1
8267,-0.19999999999999998,25.0,-0.1
8268,0.09999999999999998,26.0,-0.3
8269,-0.2,27.0,-0.2
8270,0.4,28.0,-0.4
8271,-0.2,29.0,0.0
8272,0.2,30.0,-0.2
8273,0.0,31.0,0.0
8274,-0.1,26.0,0.1
8275,-0.8,27.0,0.0
8276,0.7000000000000001,28.0,-0.8
8277,0.0,29.0,-0.1
8278,-0.19999999999999998,30.0,-0.1
8279,0.8,31.0,-0.3
8280,0.30000000000000004,32.0,0.5
8281,-1.3,33.0,0.8
8282,0.8,26.0,-0.2
8283,1.3,27.0,0.0
8284,-2.4000000000000004,28.0,1.3
8285,4.1,24.0,-0.2
8286,-2.7,25.0,3.9
8287,-2.8,28.0,2.9
8288,-0.2,26.0,0.1
8289,0.1,27.0,-0.1
8290,0.3,28.0,0.0
8291,-0.5,29.0,0.3
8292,-0.3,30.0,-0.2
8293,-1.6,33.0,1.2
8294,0.1,29.0,-0.1
8295,-0.1,30.0,0.0
8296,0.30000000000000004,31.0,-0.1
8297,-0.2,32.0,0.2
8298,0.0,33.0,0.0
8299,0.0,34.0,0.0
8300,0.0,35.0,0.0
8301,0.0,36.0,0.0
8302,-0.1,37.0,0.0
8303,0.1,38.0,-0.1
8304,0.0,39.0,0.0
8305,2.3,25.0,0.5
8306,0.6000000000000001,26.0,2.8
8307,2.6,27.0,3.4
8308,-0.09999999999999964,28.0,6.0
8309,-2.9000000000000004,29.0,5.9
8310,3.6000000000000005,30.0,2.3
8311,-2.1000000000000005,31.0,5.9
8312,0.20000000000000018,32.0,3.8
8313,-1.4,33.0,4.0
8314,0.6999999999999997,34.0,2.6
8315,-2.6999999999999997,35.0,3.3
8316,-0.09999999999999998,36.0,0.6
8317,-0.6,37.0,0.5
8318,0.1,38.0,-0.1
8319,-1.9,24.0,1.7
8320,2.1,25.0,-0.2
8321,1.5,26.0,1.9
8322,-1.2999999999999998,27.0,3.4
8323,-0.40000000000000013,28.0,2.1
8324,-0.19999999999999996,29.0,1.7
8325,-2.4,30.0,1.5
8326,2.7,31.0,-0.9
8327,0.09999999999999987,32.0,1.8
8328,-1.7999999999999998,33.0,1.9
8329,0.6,34.0,0.1
8330,0.0,26.0,0.5
8331,-0.6,27.0,0.5
8332,1.8,22.0,-0.2
8333,2.3,23.0,1.6
8334,1.0000000000000004,24.0,3.9
8335,-6.0,25.0,4.9
8336,9.1,26.0,-1.1
8337,-5.2,27.0,8.0
8338,-2.0999999999999996,28.0,2.8
8339,0.5,29.0,0.7
8340,-0.7,30.0,1.2
8341,-0.3,31.0,0.5
8342,-1.4000000000000001,32.0,0.1
8343,2.5,33.0,-1.3
8344,-2.1,34.0,1.2
8345,-0.8,25.0,0.5
8346,-0.5,26.0,-0.3
8347,0.4,27.0,-0.8
8348,0.0,23.0,0.0
8349,0.0,24.0,0.0
8350,0.7,26.0,-0.2
8351,-0.4,27.0,0.5
8352,0.19999999999999998,28.0,0.1
8353,-0.8999999999999999,29.0,0.3
8354,0.6,30.0,-0.6
8355,0.6,31.0,0.0
8356,-0.8,32.0,0.0
8357,-0.3,23.0,0.3
8358,-0.30000000000000004,26.0,0.2
8359,0.2,27.0,-0.1
8360,0.7000000000000001,28.0,0.1
8361,-0.6000000000000001,29.0,0.8
8362,-0.4,30.0,0.2
8363,0.5,31.0,-0.2
8364,-0.19999999999999998,32.0,0.3
8365,-0.30000000000000004,33.0,0.4
8366,0.7,24.0,1.1
8367,-0.9,25.0,1.8
8368,-0.9,26.0,0.9
8369,0.30000000000000004,27.0,-0.4
8370,1.0,25.0,-0.4
8371,-0.6,26.0,0.6
8372,0.19999999999999998,27.0,0.1
8373,-0.3,28.0,0.3
8374,0.2,31.0,-0.2
8375,-0.6,29.0,0.0
8376,0.3,25.0,-0.3
8377,0.8,28.0,-0.2
8378,1.2999999999999998,29.0,0.6
8379,1.5,30.0,1.9
8380,-1.7,31.0,3.4
8381,-1.8,32.0,1.7
8382,1.6,33.0,-0.1
8383,-1.0,34.0,1.5
8384,0.6000000000000001,35.0,0.5
8385,-0.7000000000000001,36.0,1.1
8386,0.7000000000000001,37.0,0.4
8387,-0.5000000000000001,38.0,1.1
8388,2.5,39.0,-0.1
8389,-2.8,40.0,2.4
8390,0.3,41.0,0.2
8391,-0.09999999999999998,42.0,0.5
8392,-1.0,43.0,0.4
8393,-0.2,25.0,-0.3
8394,0.7,26.0,-0.5
8395,-0.30000000000000004,27.0,0.2
8396,-0.7,28.0,0.4
8397,0.5,27.0,0.0
8398,-0.2,28.0,0.5
8399,-0.3,29.0,0.3
8400,0.5,29.0,-0.4
8401,1.0999999999999999,30.0,0.1
8402,-0.29999999999999993,31.0,1.2
8403,-0.6000000000000001,32.0,0.9
8404,-0.8,33.0,0.3
8405,0.09999999999999998,34.0,-0.5
8406,1.1,35.0,-0.4
8407,-0.2,36.0,-0.2
8408,0.4,23.0,-0.2
8409,-0.8999999999999999,24.0,0.2
8410,-0.7,24.0,0.0
8411,0.6,25.0,-0.7
8412,-0.6,26.0,-0.1
8413,0.7999999999999999,27.0,-0.7
8414,0.1,28.0,0.1
8415,-0.7,29.0,0.2
8416,0.2,30.0,-0.5
8417,0.4,31.0,-0.3
8418,-0.30000000000000004,32.0,0.1
8419,-1.0,33.0,-0.2
8420,1.2000000000000002,24.0,1.4
8421,2.6,25.0,2.6
8422,-1.1000000000000005,26.0,5.2
8423,-2.8999999999999995,27.0,4.1
8424,-0.29999999999999993,28.0,1.2
8425,0.0,29.0,0.9
8426,0.9999999999999999,30.0,0.9
8427,-2.7,31.0,1.9
8428,1.2000000000000002,32.0,-0.8
8429,0.09999999999999998,33.0,0.4
8430,1.7000000000000002,25.0,-1.1
8431,-0.8,26.0,0.6
8432,1.4,27.0,-0.2
8433,-1.4,28.0,1.2
8434,0.7,29.0,-0.2
8435,-0.5,30.0,0.5
8436,-0.3,31.0,0.0
8437,2.5,23.0,-0.1
8438,-0.5,24.0,2.4
8439,1.3000000000000003,25.0,1.9
8440,0.8999999999999995,26.0,3.2
8441,0.5,24.0,-0.1
8442,-0.5,25.0,0.4
8443,-0.30000000000000004,26.0,-0.1
8444,0.09999999999999998,25.0,-0.3
8445,1.6000000000000005,28.0,4.1
8446,0.2,23.0,-0.2
8447,0.1,24.0,0.0
8448,0.5,25.0,0.1
8449,-1.1,26.0,0.6
8450,0.2,27.0,-0.5
8451,0.2,23.0,0.0
8452,0.2,24.0,0.2
8453,-0.6000000000000001,25.0,0.4
8454,0.30000000000000004,26.0,-0.2
8455,0.8,27.0,0.1
8456,-1.7000000000000002,28.0,0.9
8457,0.0,24.0,-0.2
8458,0.2,25.0,-0.2
8459,0.0,26.0,0.1
8460,-0.1,22.0,0.0
8461,3.5,21.0,-0.5
8462,-1.4,22.0,3.0
8463,-1.2000000000000002,23.0,1.6
8464,0.7999999999999999,24.0,0.4
8465,-1.5,25.0,1.2
8466,4.7,26.0,-0.3
8467,0.39999999999999947,27.0,4.4
8468,-4.7,28.0,4.8
8469,3.4,29.0,0.1
8470,-2.0,30.0,3.5
8471,1.0,31.0,1.5
8472,-1.7,32.0,2.5
8473,1.1,33.0,-1.1
8474,-1.3,34.0,0.0
8475,0.3,28.0,0.0
8476,1.4,29.0,1.1
8477,2.2,30.0,2.5
8478,0.0,31.0,4.7
8479,0.8999999999999995,32.0,4.7
8480,-1.2999999999999998,33.0,5.6
8481,-2.0999999999999996,34.0,4.3
8482,-0.10000000000000009,35.0,2.2
8483,-0.10000000000000009,36.0,2.1
8484,-2.1,37.0,2.0
8485,0.1,38.0,-0.1
8486,-1.1,39.0,0.0
8487,-0.8999999999999999,29.0,0.6
8488,-0.2,30.0,-0.3
8489,-0.30000000000000004,22.0,0.2
8490,-1.9,23.0,-0.1
8491,0.8,24.0,-2.0
8492,2.3,25.0,-1.2
8493,-1.2000000000000002,26.0,1.1
8494,1.6,27.0,-0.1
8495,0.5,28.0,1.5
8496,0.3999999999999999,29.0,2.0
8497,-2.1999999999999997,30.0,2.4
8498,0.8,31.0,-1.0
8499,0.2,32.0,-0.2
8500,1.1,24.0,-0.2
8501,-1.5,25.0,0.9
8502,5.6,26.0,-0.6
8503,0.5,27.0,5.0
8504,-3.3,28.0,5.5
8505,5.2,29.0,0.8
8506,-3.7,30.0,6.0
8507,-1.4,31.0,2.3
8508,-0.4,32.0,0.9
8509,0.0,33.0,-0.3
8510,1.4000000000000001,26.0,-0.3
8511,-0.30000000000000004,27.0,1.1
8512,-1.4,28.0,0.8
8513,-2.1,24.0,0.1
8514,1.9,25.0,-2.0
8515,-1.5,23.0,2.1
8516,3.0,24.0,0.6
8517,-0.8999999999999999,25.0,3.6
8518,0.6999999999999997,26.0,2.7
